gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2020-07-31 13:41:34,Canaccord Genuity,Buy,,main,Raises,115.0,111.0
2020-07-31 14:59:27,Cascend,Buy,,main,Raises,125.0,81.25
2020-07-31 15:14:12,Barclays,Equal-Weight,Equal-Weight,main,Raises,400.0,326.0
2020-07-31 15:26:01,Jefferies,Buy,Buy,main,Raises,465.0,405.0
2020-07-31 16:08:56,Bernstein,Market Perform,Market Perform,main,Raises,400.0,370.0
2020-07-31 18:14:56,Loop Capital,Hold,Hold,main,Raises,376.0,330.0
2020-07-31 18:28:18,DA Davidson,Buy,Buy,main,Raises,480.0,355.0
2020-08-05 15:21:19,B of A Securities,Neutral,Buy,down,Raises,470.0,420.0
2020-08-05 15:23:24,Wells Fargo,Overweight,,main,Raises,121.25,112.5
2020-08-05 16:07:01,Bernstein,Market Perform,Market Perform,main,Maintains,400.0,400.0
2020-08-10 08:57:26,Wedbush,Outperform,,main,Raises,515.0,475.0
2020-08-14 16:05:22,Bernstein,Market Perform,Market Perform,main,Maintains,400.0,400.0
2020-08-24 11:53:55,Morgan Stanley,Overweight,,main,Raises,130.0,107.75
2020-08-25 11:19:51,Wedbush,Outperform,,main,Raises,600.0,515.0
2020-08-25 17:06:53,Cowen & Co.,Outperform,,main,Raises,132.5,117.5
2020-08-31 12:07:08,Wedbush,Outperform,,main,Maintains,150.0,150.0
2020-08-31 16:24:00,Argus Research,Buy,,main,Raises,150.0,112.5
2020-08-31 19:10:50,"Monness, Crespi, Hardt",Buy,Buy,main,Raises,144.0,117.5
2020-09-01 12:50:05,B of A Securities,Neutral,,reit,Raises,140.0,117.5
2020-09-01 13:36:25,JP Morgan,Overweight,,main,Raises,150.0,115.0
2020-09-01 19:42:40,Deutsche Bank,Buy,Buy,main,Adjusts,140.0,480.0
2020-09-10 14:42:07,Baird,Outperform,Outperform,main,Raises,133.0,109.0
2020-09-16 10:32:51,Needham,Buy,,main,Raises,140.0,112.5
2020-09-17 14:54:47,Jefferies,Buy,,main,Raises,135.0,116.25
2020-09-21 16:01:56,Citigroup,Buy,,main,Raises,125.0,112.5
2020-09-21 16:58:46,Canaccord Genuity,Buy,Buy,main,Raises,125.0,112.25
2020-09-22 11:22:08,Raymond James,Outperform,,main,Raises,120.0,110.0
2020-10-12 11:22:42,RBC Capital,Outperform,,main,Raises,132.0,111.0
2020-10-13 12:04:18,Piper Sandler,Overweight,Overweight,main,Announces,130.0,0.0
2020-10-14 12:06:15,Morgan Stanley,Overweight,,main,Raises,136.0,130.0
2020-10-14 12:54:22,Credit Suisse,Neutral,,main,Raises,106.0,95.0
2020-10-14 15:28:49,Jefferies,Buy,Buy,main,Raises,140.0,135.0
2020-10-21 13:01:58,B of A Securities,Neutral,Neutral,main,Maintains,140.0,140.0
2020-10-22 15:48:25,Piper Sandler,Overweight,,main,Raises,135.0,130.0
2020-10-26 18:16:57,Loop Capital,Hold,Hold,main,Lowers,115.0,135.0
2020-10-30 11:40:23,Raymond James,Outperform,,main,Raises,140.0,120.0
2020-10-30 13:06:24,B of A Securities,Neutral,Neutral,main,Lowers,135.0,140.0
2020-10-30 18:23:49,DA Davidson,Buy,Buy,main,Raises,133.0,120.0
2020-11-30 11:46:47,Loop Capital,Buy,Hold,up,,0.0,0.0
2020-12-09 09:49:15,Wedbush,Outperform,,main,Raises,160.0,150.0
2020-12-14 16:04:20,Wells Fargo,Overweight,Overweight,main,Announces,140.0,0.0
2020-12-15 16:48:16,Cascend,Buy,,main,Raises,140.0,125.0
2020-12-16 17:10:20,Morgan Stanley,Overweight,,main,Raises,144.0,136.0
2021-01-05 13:06:22,Credit Suisse,Neutral,,main,Raises,120.0,106.0
2021-01-05 15:31:08,Canaccord Genuity,Buy,,main,Raises,150.0,145.0
2021-01-06 17:03:04,Bernstein,Market Perform,Market Perform,main,Raises,120.0,100.0
2021-01-11 12:16:55,Wolfe Research,Underperform,Underperform,main,Raises,90.0,80.0
2021-01-12 16:05:30,Wells Fargo,Overweight,Overweight,main,Raises,155.0,140.0
2021-01-14 17:55:27,Barclays,Equal-Weight,,main,Raises,116.0,100.0
2021-01-15 19:23:33,Loop Capital,Buy,Buy,main,Raises,155.0,131.0
2021-01-21 13:18:07,Morgan Stanley,Overweight,,main,Raises,152.0,144.0
2021-01-22 16:23:19,Cowen & Co.,Outperform,,main,Raises,153.0,133.0
2021-01-25 11:56:14,Wedbush,Outperform,,main,Raises,175.0,160.0
