gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2024-04-10 13:49:29,Barclays,Overweight,,init,Announces,147.0,0.0
2024-04-11 16:04:36,Scotiabank,Sector Perform,Sector Perform,main,Raises,129.0,114.0
2024-04-11 18:43:49,UBS,Buy,Buy,main,Raises,150.0,133.0
2024-04-18 13:22:28,Piper Sandler,Overweight,Overweight,main,Raises,145.0,130.0
2024-04-30 15:16:12,Wells Fargo,Overweight,Overweight,main,Raises,142.0,138.0
2024-04-30 15:20:58,TD Cowen,Buy,Buy,main,Raises,135.0,128.0
2024-04-30 15:44:55,HSBC,Hold,Hold,main,Raises,120.0,111.0
2024-05-07 15:49:34,UBS,Buy,Buy,main,Raises,152.0,150.0
2024-05-13 15:06:47,Mizuho,Neutral,Neutral,main,Raises,128.0,125.0
2024-06-07 10:42:51,Truist Securities,Hold,Buy,down,Lowers,124.0,146.0
2024-06-25 12:46:01,UBS,Buy,Buy,main,Raises,154.0,152.0
2024-07-09 12:59:06,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,135.0,135.0
2024-07-09 14:13:18,Barclays,Overweight,Overweight,main,Lowers,142.0,147.0
2024-07-17 18:08:38,Bernstein,Outperform,Outperform,main,Lowers,138.0,139.0
2024-07-22 16:02:53,Truist Securities,Hold,Hold,main,Lowers,121.0,124.0
2024-08-05 12:52:16,Wells Fargo,Overweight,Overweight,main,Lowers,135.0,139.0
2024-08-20 12:27:46,UBS,Buy,Buy,main,Raises,157.0,156.0
2024-09-16 13:28:05,Mizuho,Neutral,Neutral,main,Raises,130.0,128.0
2024-09-16 16:16:08,Morgan Stanley,Overweight,Overweight,main,Lowers,142.0,145.0
2024-09-18 15:06:44,UBS,Buy,Buy,main,Lowers,149.0,157.0
2024-09-24 10:20:27,Redburn Atlantic,Neutral,Buy,down,Raises,120.0,119.0
2024-09-27 15:31:18,Wells Fargo,Overweight,Overweight,main,Raises,136.0,135.0
2024-09-30 14:25:14,Truist Securities,Hold,Hold,main,Lowers,117.0,121.0
2024-10-03 15:34:38,Barclays,Overweight,Overweight,main,Lowers,137.0,142.0
2024-10-04 17:24:22,BMO Capital,Market Perform,Market Perform,main,Raises,130.0,127.0
2024-10-08 14:06:29,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,120.0
2024-10-09 17:55:08,Exane BNP Paribas,Underperform,Neutral,down,Announces,105.0,0.0
2024-10-10 12:52:28,Scotiabank,Sector Outperform,Sector Perform,up,Raises,145.0,129.0
2024-11-04 16:11:19,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,120.0
2024-11-04 16:52:20,TD Cowen,Buy,Buy,main,Lowers,127.0,130.0
2024-11-19 16:51:13,TD Cowen,Buy,Buy,main,Raises,132.0,127.0
2024-11-26 16:16:08,RBC Capital,Sector Perform,Sector Perform,main,Lowers,115.0,120.0
2024-12-12 16:10:07,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,115.0,115.0
2024-12-12 16:26:24,UBS,Buy,Buy,main,Lowers,147.0,149.0
2024-12-16 12:25:09,Mizuho,Neutral,Neutral,main,Lowers,134.0,137.0
2024-12-16 16:30:02,JP Morgan,Overweight,Overweight,main,Lowers,125.0,130.0
