gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2019-07-22 11:48:11,Atlantic Equities,Underweight,,init,Announces,38.0,0.0
2019-07-22 14:12:42,B of A Securities,Buy,,main,Lowers,57.0,62.0
2019-07-23 12:37:35,Benchmark,Hold,,init,,0.0,0.0
2019-07-26 11:54:56,Morgan Stanley,Overweight,,main,Raises,64.0,61.0
2019-07-26 12:00:55,Mizuho,Buy,,main,Raises,58.0,52.0
2019-07-26 12:56:38,Wedbush,Underperform,,main,Raises,42.9,37.5
2019-07-26 14:11:59,Baird,Outperform,,main,Raises,65.0,60.0
2019-08-13 11:36:35,Loop Capital,Hold,,init,Announces,50.0,0.0
2019-08-16 11:15:08,Northland Capital Markets,Market Perform,Underperform,up,,0.0,0.0
2019-10-25 11:28:20,Credit Suisse,Outperform,,main,Raises,65.0,58.0
2019-10-25 11:43:55,Northland Capital Markets,Outperform,Market Perform,up,Announces,69.0,0.0
2019-10-25 12:18:53,Morgan Stanley,Overweight,,main,Raises,65.0,64.0
2019-10-25 12:34:21,BMO Capital,Market Perform,,main,Raises,53.0,50.0
2019-10-25 13:15:55,Wedbush,Underperform,,main,Raises,46.0,42.9
2019-10-25 13:24:31,Wells Fargo,Market Perform,,main,Raises,58.0,55.0
2019-11-19 13:03:41,Mizuho,Buy,,main,Raises,64.0,60.0
2019-12-02 12:32:20,B of A Securities,Buy,,reit,Raises,70.0,65.0
2019-12-18 14:25:45,Morgan Stanley,Overweight,,main,Raises,66.0,65.0
2020-01-17 12:24:26,Citigroup,Neutral,,main,Raises,60.0,53.0
2020-01-21 11:32:09,Jefferies,Hold,Underperform,up,,0.0,0.0
2020-01-24 12:56:27,Wells Fargo,Equal-Weight,,main,Raises,70.0,58.0
2020-01-24 12:57:55,Loop Capital,Sell,Hold,down,Announces,59.0,0.0
2020-01-24 13:06:30,Roth Capital,Buy,,main,Raises,75.0,60.0
2020-01-24 13:07:10,Mizuho,Buy,,main,Raises,71.0,64.0
2020-01-24 13:07:45,UBS,Buy,,main,Raises,75.0,60.0
2020-01-24 13:08:39,Credit Suisse,Outperform,,main,Raises,75.0,65.0
2020-01-24 13:10:42,Wedbush,Underperform,,main,Raises,52.5,46.0
2020-01-24 13:11:44,Nomura,Buy,,main,Raises,74.0,65.0
2020-01-24 13:13:12,SunTrust Robinson Humphrey,Hold,,main,Raises,70.0,62.0
2020-01-24 13:14:54,Bernstein,Underperform,,main,Raises,50.0,42.0
2020-01-24 13:30:10,B of A Securities,Buy,,reit,Raises,75.0,70.0
2020-01-24 14:28:46,Morgan Stanley,Overweight,,main,Raises,71.0,66.0
2020-01-24 14:56:33,Deutsche Bank,Buy,,main,Raises,72.0,64.0
2020-01-27 12:38:10,Northland Capital Markets,Market Perform,Outperform,down,Announces,70.0,0.0
2020-01-27 12:55:12,Citigroup,Neutral,,main,Raises,67.0,60.0
2020-03-10 13:29:34,Morgan Stanley,Overweight,,main,Lowers,69.0,71.0
2020-03-18 13:02:50,Morgan Stanley,Overweight,,main,Lowers,61.0,69.0
2020-03-20 15:03:23,Wells Fargo,Equal-Weight,,main,Lowers,56.0,70.0
2020-03-24 10:06:54,Goldman Sachs,Neutral,Sell,up,Lowers,54.0,55.0
2020-03-25 11:59:55,Argus Research,Buy,Hold,up,Announces,65.0,0.0
2020-03-30 12:20:10,Citigroup,Neutral,,main,Lowers,58.0,67.0
2020-03-31 14:51:04,Northland Capital Markets,Market Perform,,main,Lowers,60.0,70.0
2020-04-06 11:10:39,Raymond James,Market Perform,Underperform,up,,0.0,0.0
2020-04-15 13:47:14,B of A Securities,Buy,,main,Raises,70.0,68.0
2020-04-22 13:24:20,Jefferies,Hold,,main,Raises,62.0,53.0
2020-04-24 12:04:27,RBC Capital,Underperform,,main,Lowers,52.0,56.0
2020-04-24 12:37:26,Wells Fargo,Equal-Weight,,main,Raises,60.0,56.0
2020-04-24 13:03:28,Wedbush,Underperform,,main,Lowers,51.0,52.5
2020-04-24 14:16:54,SunTrust Robinson Humphrey,Hold,,main,Raises,59.0,58.0
2020-06-15 08:41:11,Keybanc,Overweight,Sector Weight,up,Announces,82.0,0.0
2020-06-16 09:46:41,Morgan Stanley,Equal-Weight,Overweight,down,Announces,65.0,0.0
2020-07-06 11:07:24,Goldman Sachs,Sell,Neutral,down,Lowers,54.0,65.0
2020-07-24 10:11:57,Barclays,Underweight,Equal-Weight,down,Lowers,48.0,58.0
2020-07-24 10:13:16,Roth Capital,Neutral,Buy,down,Lowers,55.0,75.0
2020-07-24 10:21:28,Bernstein,Underperform,Market Perform,down,Announces,45.0,0.0
2020-07-24 10:23:02,Deutsche Bank,Hold,Buy,down,Lowers,60.0,70.0
2020-07-24 11:52:51,B of A Securities,Neutral,Buy,down,Lowers,62.0,70.0
