gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2026-03-25 14:13:21,JP Morgan,Overweight,Overweight,main,Raises,280.0,265.0
2026-03-25 18:19:02,Tigress Financial,Buy,Buy,main,Raises,315.0,305.0
2026-04-02 13:53:32,Wells Fargo,Overweight,Overweight,main,Raises,305.0,304.0
2026-04-08 12:56:15,Cantor Fitzgerald,Overweight,Overweight,main,Raises,260.0,250.0
2026-04-10 13:13:57,Citizens,Market Outperform,Market Outperform,reit,Maintains,315.0,315.0
2026-04-13 13:58:19,Stifel,Buy,Buy,main,Lowers,294.0,300.0
2026-04-15 12:35:46,Rosenblatt,Buy,Buy,main,Maintains,296.0,296.0
2026-04-15 13:08:36,Citizens,Market Outperform,Market Outperform,reit,Maintains,315.0,315.0
2026-04-16 12:16:15,TD Cowen,Buy,Buy,reit,Maintains,300.0,300.0
2026-04-17 12:39:40,Truist Securities,Buy,Buy,main,Raises,285.0,280.0
2026-04-20 11:06:18,B of A Securities,Buy,Buy,main,Raises,298.0,275.0
2026-04-20 12:11:47,Keybanc,Overweight,Overweight,main,Raises,325.0,285.0
2026-04-21 12:53:48,Cantor Fitzgerald,Overweight,Overweight,main,Raises,280.0,260.0
2026-04-23 12:55:14,BMO Capital,Outperform,Outperform,main,Raises,315.0,310.0
2026-04-23 19:41:32,UBS,Buy,Buy,main,Raises,304.0,301.0
2026-04-24 12:15:10,Oppenheimer,Outperform,Outperform,main,Raises,275.0,260.0
2026-04-28 11:46:30,Mizuho,Outperform,Outperform,main,Raises,325.0,315.0
2026-04-30 11:16:30,Needham,Buy,Buy,main,Raises,300.0,265.0
2026-04-30 12:27:46,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,325.0,275.0
2026-04-30 12:38:40,Truist Securities,Buy,Buy,main,Raises,310.0,285.0
2026-04-30 12:39:30,Rosenblatt,Buy,Buy,main,Raises,332.0,296.0
2026-04-30 12:54:24,Keybanc,Overweight,Overweight,main,Raises,330.0,325.0
2026-04-30 13:29:58,Cantor Fitzgerald,Overweight,Overweight,main,Raises,330.0,280.0
2026-04-30 14:29:23,Benchmark,Buy,Buy,main,Raises,370.0,275.0
2026-04-30 14:31:04,Wells Fargo,Overweight,Overweight,main,Raises,313.0,307.0
2026-04-30 14:51:02,Evercore ISI Group,Outperform,Outperform,main,Raises,315.0,285.0
2026-04-30 15:03:14,Barclays,Overweight,Overweight,main,Raises,330.0,300.0
2026-04-30 15:36:54,Guggenheim,Buy,Buy,main,Raises,320.0,300.0
2026-04-30 16:14:14,Piper Sandler,Overweight,Overweight,reit,Raises,315.0,260.0
2026-04-30 16:16:14,RBC Capital,Outperform,Outperform,main,Raises,320.0,300.0
2026-04-30 17:24:49,Susquehanna,Positive,Positive,main,Raises,325.0,300.0
2026-04-30 17:50:51,Morgan Stanley,Overweight,Overweight,main,Raises,330.0,300.0
2026-04-30 18:11:39,Citigroup,Buy,Buy,main,Raises,325.0,285.0
2026-04-30 18:40:55,Bernstein,Outperform,Outperform,main,Raises,315.0,300.0
2026-04-30 19:03:42,TD Cowen,Buy,Buy,main,Raises,350.0,300.0
2026-04-30 21:24:38,JP Morgan,Overweight,Overweight,main,Raises,330.0,280.0
2026-04-30 23:03:11,Canaccord Genuity,Buy,Buy,main,Raises,330.0,300.0
2026-04-30 23:26:32,Telsey Advisory Group,Outperform,Outperform,main,Raises,315.0,300.0
2026-05-01 17:52:19,Stifel,Buy,Buy,main,Raises,319.0,294.0
2026-05-12 15:04:27,TD Cowen,Buy,Buy,reit,Maintains,350.0,350.0
2026-05-20 13:39:19,Wells Fargo,Overweight,Overweight,main,Lowers,312.0,313.0
2026-05-29 16:44:36,Truist Securities,Buy,Buy,main,Raises,320.0,310.0
2026-07-02 10:45:37,Wells Fargo,Overweight,Overweight,main,Raises,313.0,312.0
