date,lambda_max,mp_upper,mp_upper_adj,detachment,market_mode_frac,absorption_ratio,n_deviating,effective_rank,N,T,shift
2022-11-04,41.824398398916955,2.707661115402472,1.1108335928953996,15.446688716324124,0.3983276037992091,0.7989016743799507,4,19.048882758531672,105,252,6.975270232743569
2022-11-07,41.89078583868975,2.707661115402472,1.1085070425836059,15.471207087325263,0.39895986513037857,0.7997551182531145,4,18.97406320333062,105,252,6.939208988605089
2022-11-08,41.943598423780145,2.707661115402472,1.107599026874979,15.490711959921754,0.39946284213123945,0.7996900019495304,4,18.947518660633612,105,252,6.776575143723549
2022-11-09,42.01726423646841,2.707661115402472,1.1072754017812012,15.517918397340829,0.4001644212996991,0.7995098596144055,4,18.92623050540468,105,252,6.724783854108133
2022-11-10,43.044565362984315,2.707661115402472,1.0884754437096473,15.897323752269527,0.4099482415522316,0.8037223186586828,4,18.281451990264372,105,252,7.034377920002391
2022-11-11,42.91048551945477,2.707661115402472,1.0890502405061537,15.847805057789321,0.40867129066147395,0.8046283187451405,4,18.3038324339317,105,252,7.018604553380773
2022-11-14,42.878425956401344,2.707661115402472,1.0910991400611618,15.835964741853529,0.40836596148953663,0.8043440554442619,4,18.34511747488177,105,252,6.949158523095669
2022-11-15,42.888924826772666,2.707661115402472,1.0906060403085642,15.83984221023818,0.40846595073116826,0.8043562183546715,4,18.33394534069473,105,252,6.929152712026652
2022-11-16,42.90127262675142,2.707661115402472,1.09039817102304,15.844402529810122,0.408583548826204,0.8044689448592995,4,18.321827776980015,105,252,6.938371098021223
2022-11-17,42.90513221067884,2.707661115402472,1.091052891581254,15.845827960749565,0.4086203067683699,0.804783631363844,4,18.310787471856298,105,252,6.882615452495922
2022-11-18,42.956998405698016,2.707661115402472,1.0894364782631518,15.864983310259197,0.4091142705304573,0.8051736693360483,4,18.26314542487869,105,252,6.795482996454897
2022-11-21,42.956924195313135,2.707661115402472,1.090074819998522,15.864955902699048,0.409113563764887,0.8048590755061921,4,18.278445374735373,105,252,6.69491051003556
2022-11-22,43.08740921643363,2.707661115402472,1.0881907784407263,15.91314694860883,0.4103562782517488,0.8053453659292601,4,18.198948575075452,105,252,6.698110727912082
2022-11-23,43.078649221965335,2.707661115402472,1.0888020064677668,15.90991168610923,0.4102728497330032,0.8052022245678534,4,18.21406899893513,105,252,6.624127198466141
2022-11-25,43.106971695389774,2.707661115402472,1.0882913589272247,15.920371810998317,0.4105425875751407,0.8054032612872639,4,18.18808211363575,105,252,6.489463855800288
2022-11-28,43.022940147300474,2.707661115402472,1.0899998556446073,15.889337074926182,0.4097422871171474,0.8046275937713314,4,18.245251085259497,105,252,6.527380529369891
2022-11-29,43.03762286698549,2.707661115402472,1.0902230399416706,15.894759732732762,0.40988212254271894,0.8047000380924723,4,18.234898520040698,105,252,6.471692346557652
2022-11-30,43.05976875099903,2.707661115402472,1.0898461252303742,15.902938704572172,0.41009303572380024,0.8051582460722572,4,18.209959745735645,105,252,6.525738438811657
2022-12-01,43.02491614633773,2.707661115402472,1.090913953330961,15.890066855704882,0.4097611061555974,0.8049863721721029,4,18.24001798923172,105,252,6.457990405464698
2022-12-02,42.88465229770688,2.707661115402472,1.093762698438436,15.838264269394148,0.40842525997816076,0.8043549373751957,4,18.341018276859366,105,252,6.379160011944893
2022-12-05,43.08806576279137,2.707661115402472,1.0919639628198896,15.913389425909262,0.41036253107420356,0.8047005726201117,4,18.249758197459606,105,252,6.395035711855905
2022-12-06,43.04033375866641,2.707661115402472,1.093111951948052,15.89576092585309,0.4099079405587277,0.804544106023094,4,18.286681444224566,105,252,6.275608398171691
2022-12-07,42.97041891274304,2.707661115402472,1.0951256625012626,15.869939804618362,0.4092420848832671,0.8040771537019172,4,18.342978498615736,105,252,6.26188105839492
2022-12-08,42.974969533631636,2.707661115402472,1.0951153811812329,15.871620451011927,0.4092854241298251,0.8039142794296796,4,18.35002600889492,105,252,6.18571219272763
2022-12-09,42.987441997218866,2.707661115402472,1.095124599318484,15.876226811651476,0.40940420949732254,0.8039517144432026,4,18.343337574678827,105,252,6.186644885362384
2022-12-12,43.19577502586073,2.707661115402472,1.090698235407508,15.953168873365465,0.411388333579626,0.8047035836313368,4,18.20790034390465,105,252,5.931265784272579
2022-12-13,43.28830992566408,2.707661115402472,1.0926199613082397,15.98734408800993,0.4122696183396579,0.8045782160071837,4,18.211182621022548,105,252,5.987426100677562
2022-12-14,43.31715716740493,2.707661115402472,1.0929078765275722,15.997998021612164,0.41254435397528505,0.8046130073961558,4,18.200724739226423,105,252,5.995738941010056
2022-12-15,43.53084543398849,2.707661115402472,1.0890825146611913,16.076917892850112,0.4145794803236999,0.8051479424285302,4,18.081501862633473,105,252,6.117937368063584
2022-12-16,43.68949413537432,2.707661115402472,1.088407116342239,16.135510417772583,0.41609042033689825,0.8051938625549725,4,18.02048289890622,105,252,6.045056683968408
2022-12-19,43.669633512304245,2.707661115402472,1.0880622552510806,16.128175444072554,0.41590127154575474,0.8052753146922155,4,18.016776748891903,105,252,5.99166355820147
2022-12-20,43.665212917797376,2.707661115402472,1.0887613805994405,16.12654281933908,0.4158591706456893,0.8052154485483494,4,18.02563465929678,105,252,5.8945403225563835
2022-12-21,43.79020470799806,2.707661115402472,1.088636376724976,16.172705091822024,0.41704956864760057,0.8051811402468236,4,17.993504554905126,105,252,5.937292650161989
2022-12-22,43.79867202833471,2.707661115402472,1.088252280386317,16.175832263198267,0.4171302097936639,0.8053862960312894,4,17.979755080339825,105,252,5.867042206211971
2022-12-23,43.82004681631723,2.707661115402472,1.0878727776910702,16.183726451972827,0.4173337792030212,0.8055235751457139,4,17.965441646271117,105,252,5.867969467640767
2022-12-27,43.72382136112644,2.707661115402472,1.0893468404713766,16.14818823242112,0.4164173462964423,0.8051575643658224,4,18.020471673001733,105,252,5.878436517559141
2022-12-28,43.791027580401035,2.707661115402472,1.0881184948442493,16.173008997062713,0.41705740552762893,0.8054382894742709,4,17.980123717295868,105,252,5.930803013416833
2022-12-29,43.87358461430068,2.707661115402472,1.0863818216743295,16.203499161961865,0.41784366299333986,0.8057756425268375,4,17.92767150273884,105,252,5.936141828336361
2022-12-30,43.87299697414147,2.707661115402472,1.086158391823913,16.20328213326656,0.41783806642039495,0.8058014392037236,4,17.92436242074162,105,252,5.95305520028637
